date,nifty_open,nifty_close,fii_view,pro_view,is_expiry,strategy_name,daily_pnl,pnl_per_lot_rs,intraday_max_loss,intraday_max_profit,sl_hit,tp_hit,move_exit,exit_type,sl_points,tp_points,vix_open,nifty_change_pct,cumulative_pnl,cumulative_pnl_rs
2021-08-12,16303.65,16361.35,Neutral,Bearish,1,Iron Butterfly,-25.75,-643.64,-34.94,0.0,False,False,False,close,65.21,0.0,12.71,0.35,-2854.47,-71361.75
2021-08-12,16303.65,16361.35,Neutral,Bearish,1,Bull Call Spread,23.68,592.12,-10.68,30.1,False,False,False,close,40.76,0.0,12.71,0.35,-1277.63,-31940.75
2021-08-12,16303.65,16361.35,Neutral,Bearish,1,Bear Put Spread,-20.21,-505.14,-21.94,2.45,False,False,False,close,40.76,0.0,12.71,0.35,-250.86,-6271.5
2021-08-12,16303.65,16361.35,Neutral,Bearish,1,Straddle,14.22,355.58,-3.49,24.06,False,False,False,close,48.91,0.0,12.71,0.35,301.16,7529.0
2021-08-12,16303.65,16361.35,Neutral,Bearish,1,Strangle,-3.52,-88.06,-3.89,0.0,False,False,False,close,32.61,0.0,12.71,0.35,-640.48,-16012.0
2021-08-12,16303.65,16361.35,Neutral,Bearish,1,Short Straddle,-22.22,-555.58,-32.06,0.0,False,False,False,close,81.52,0.0,12.71,0.35,-2090.78,-52269.5
2021-08-12,16303.65,16361.35,Neutral,Bearish,1,Short Strangle,-4.48,-111.94,-5.13,0.0,False,False,False,close,65.21,0.0,12.71,0.35,-1241.2,-31030.0
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Iron Condor,-14.29,-357.28,-17.39,0.0,False,False,False,close,40.96,0.0,12.37,0.82,-2406.94,-60173.5
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Iron Butterfly,-19.41,-485.2,-23.94,0.0,False,False,False,close,65.54,0.0,12.37,0.82,-2873.88,-71847.0
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Bull Call Spread,18.2,454.94,-4.12,21.82,False,False,False,close,40.96,0.0,12.37,0.82,-1259.43,-31485.75
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Bear Put Spread,-21.08,-527.03,-23.27,0.0,False,False,False,close,40.96,0.0,12.37,0.82,-271.94,-6798.5
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Straddle,21.02,525.41,-4.0,37.12,False,False,False,close,49.16,0.0,12.37,0.82,322.18,8054.5
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Strangle,9.61,240.22,-3.98,21.19,False,False,False,close,32.77,0.0,12.37,0.82,-630.87,-15771.75
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Short Straddle,-29.02,-725.41,-45.12,0.0,False,False,False,close,81.93,0.0,12.37,0.82,-2119.8,-52995.0
2021-08-13,16385.7,16519.5,Mildly Bullish,Strong Bullish,0,Short Strangle,-17.61,-440.22,-29.19,0.0,False,False,False,close,65.54,0.0,12.37,0.82,-1258.81,-31470.25
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Iron Condor,-2.12,-53.08,-15.25,0.0,False,False,False,close,41.3,0.0,12.99,0.17,-2409.06,-60226.5
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Iron Butterfly,-0.81,-20.21,-20.55,0.0,False,False,False,close,66.07,0.0,12.99,0.17,-2874.69,-71867.25
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Bull Call Spread,2.27,56.65,-13.14,13.4,False,False,False,close,41.3,0.0,12.99,0.17,-1257.16,-31429.0
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Bear Put Spread,-11.58,-289.52,-16.09,3.87,False,False,False,close,41.3,0.0,12.99,0.17,-283.52,-7088.0
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Straddle,-18.54,-463.51,-5.22,16.34,False,False,False,close,49.56,0.0,12.99,0.17,303.64,7591.0
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Strangle,-11.35,-283.72,-3.43,3.79,False,False,False,close,33.04,0.0,12.99,0.17,-642.22,-16055.5
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Short Straddle,10.54,263.51,-24.34,0.0,False,False,False,close,82.59,0.0,12.99,0.17,-2109.26,-52731.5
2021-08-16,16518.4,16547.05,Mildly Bullish,Bullish,0,Short Strangle,3.35,83.72,-11.79,0.0,False,False,False,close,66.07,0.0,12.99,0.17,-1255.46,-31386.5
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Iron Condor,-0.48,-12.01,-17.09,0.0,False,False,False,close,41.36,0.0,13.46,0.36,-2409.54,-60238.5
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Iron Butterfly,0.55,13.7,-25.79,0.0,False,False,False,close,66.18,0.0,13.46,0.36,-2874.14,-71853.5
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Bull Call Spread,15.71,392.78,-17.95,23.55,False,False,False,close,41.36,0.0,13.46,0.36,-1241.45,-31036.25
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Bear Put Spread,-24.74,-618.49,-22.85,11.11,False,False,False,close,41.36,0.0,13.46,0.36,-308.26,-7706.5
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Straddle,-16.26,-406.55,0.0,17.79,False,False,False,close,49.64,0.0,13.46,0.36,287.38,7184.5
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Strangle,-7.71,-192.85,-0.77,0.0,False,False,False,close,33.09,0.0,13.46,0.36,-649.93,-16248.25
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Short Straddle,8.26,206.55,-25.79,0.0,False,False,False,close,82.73,0.0,13.46,0.36,-2101.0,-52525.0
2021-08-17,16545.25,16605.45,Neutral,Mildly Bearish,0,Short Strangle,-0.29,-7.15,-8.0,0.0,False,False,False,close,66.18,0.0,13.46,0.36,-1255.75,-31393.75
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Iron Condor,-41.73,-1043.25,-53.0,0.0,True,False,False,sl,41.73,0.0,13.41,-0.85,-2451.27,-61281.75
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Iron Butterfly,-66.77,-1669.2,-85.19,0.0,True,False,False,sl,66.77,0.0,13.41,-0.85,-2940.91,-73522.75
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Bull Call Spread,-29.7,-742.39,-29.86,0.0,False,False,False,close,41.73,0.0,13.41,-0.85,-1271.15,-31778.75
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Bear Put Spread,51.82,1295.53,-7.43,54.05,False,False,False,close,41.73,0.0,13.41,-0.85,-256.44,-6411.0
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Straddle,79.72,1992.88,-4.15,92.38,False,False,False,close,50.08,0.0,13.41,-0.85,367.1,9177.5
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Strangle,10.07,251.79,-4.08,15.19,False,False,False,close,33.38,0.0,13.41,-0.85,-639.86,-15996.5
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Short Straddle,-83.46,-2086.49,-100.38,0.0,True,False,False,sl,83.46,0.0,13.41,-0.85,-2184.46,-54611.5
2021-08-18,16691.95,16550.4,Bearish,Neutral,1,Short Strangle,-18.07,-451.79,-23.19,0.0,False,False,False,close,66.77,0.0,13.41,-0.85,-1273.82,-31845.5
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Iron Condor,-9.35,-233.66,-13.11,0.0,False,False,False,close,40.96,0.0,12.91,0.2,-2460.62,-61515.5
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Iron Butterfly,-10.22,-255.53,-17.13,0.0,False,False,False,close,65.53,0.0,12.91,0.2,-2951.13,-73778.25
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Bull Call Spread,0.87,21.65,-4.81,14.63,False,False,False,close,40.96,0.0,12.91,0.2,-1270.28,-31757.0
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Bear Put Spread,-7.99,-199.78,-18.61,0.0,False,False,False,close,40.96,0.0,12.91,0.2,-264.43,-6610.75
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Straddle,2.1,52.54,-3.99,19.95,False,False,False,close,49.15,0.0,12.91,0.2,369.2,9230.0
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Strangle,-0.12,-2.99,-3.84,10.82,False,False,False,close,32.77,0.0,12.91,0.2,-639.98,-15999.5
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Short Straddle,-10.1,-252.54,-27.95,0.0,False,False,False,close,81.91,0.0,12.91,0.2,-2194.56,-54864.0
2021-08-20,16382.5,16415.65,Neutral,Strong Bearish,0,Short Strangle,-7.88,-197.01,-18.82,0.0,False,False,False,close,65.53,0.0,12.91,0.2,-1281.7,-32042.5
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Iron Condor,-7.28,-182.0,-21.24,0.0,False,False,False,close,41.48,0.0,14.02,-0.63,-2467.9,-61697.5
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Iron Butterfly,-6.02,-150.58,-25.32,0.0,False,False,False,close,66.37,0.0,14.02,-0.63,-2957.15,-73928.75
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Bull Call Spread,-26.99,-674.66,-34.69,0.0,False,False,False,close,41.48,0.0,14.02,-0.63,-1297.27,-32431.75
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Bear Put Spread,17.73,443.24,-4.0,30.76,False,False,False,close,41.48,0.0,14.02,-0.63,-246.7,-6167.5
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Straddle,-5.09,-127.29,-4.0,62.52,False,False,False,close,49.78,0.0,14.02,-0.63,364.11,9102.75
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Strangle,-3.11,-77.87,-4.0,45.21,False,False,False,close,33.18,0.0,14.02,-0.63,-643.09,-16077.25
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Short Straddle,-2.91,-72.71,-70.52,0.0,False,False,False,close,82.96,0.0,14.02,-0.63,-2197.47,-54936.75
2021-08-23,16592.25,16488.3,Bearish,Bearish,0,Short Strangle,-4.89,-122.13,-53.21,0.0,False,False,False,close,66.37,0.0,14.02,-0.63,-1286.59,-32164.75
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Iron Condor,-1.87,-46.63,-16.05,0.0,False,False,False,close,41.4,0.0,13.69,0.33,-2469.77,-61744.25
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Iron Butterfly,-1.69,-42.28,-21.89,0.0,False,False,False,close,66.25,0.0,13.69,0.33,-2958.84,-73971.0
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Bull Call Spread,9.05,226.24,-18.88,16.04,False,False,False,close,41.4,0.0,13.69,0.33,-1288.22,-32205.5
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Bear Put Spread,-17.22,-430.59,-18.2,9.92,False,False,False,close,41.4,0.0,13.69,0.33,-263.92,-6598.0
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Straddle,-19.95,-498.78,0.0,19.74,False,False,False,close,49.68,0.0,13.69,0.33,344.16,8604.0
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Strangle,-13.64,-341.06,0.0,5.85,False,False,False,close,33.12,0.0,13.69,0.33,-656.73,-16418.25
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Short Straddle,11.95,298.78,-27.74,0.0,False,False,False,close,82.81,0.0,13.69,0.33,-2185.52,-54638.0
2021-08-24,16561.4,16615.75,Neutral,Neutral,0,Short Strangle,5.64,141.06,-13.85,0.0,False,False,False,close,66.25,0.0,13.69,0.33,-1280.95,-32023.75
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Iron Condor,3.32,82.94,-13.81,0.0,False,False,False,close,41.63,0.0,13.19,-0.11,-2466.45,-61661.25
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Iron Butterfly,13.11,327.72,-19.8,0.0,False,False,False,close,66.62,0.0,13.19,-0.11,-2945.73,-73643.25
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Bull Call Spread,-17.07,-426.77,-15.1,15.55,False,False,False,close,41.63,0.0,13.19,-0.11,-1305.29,-32632.25
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Bear Put Spread,-0.72,-18.01,-17.57,6.79,False,False,False,close,41.63,0.0,13.19,-0.11,-264.64,-6616.0
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Straddle,-28.72,-717.96,-1.29,10.04,False,False,False,close,49.96,0.0,13.19,-0.11,315.44,7886.0
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Strangle,-7.61,-190.24,-2.6,0.0,False,False,False,close,33.31,0.0,13.19,-0.11,-664.34,-16608.5
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Short Straddle,20.72,517.96,-18.04,0.0,False,False,False,close,83.27,0.0,13.19,-0.11,-2164.8,-54120.0
2021-08-25,16654.0,16635.4,Mildly Bullish,Strong Bullish,0,Short Strangle,-0.39,-9.76,-6.24,0.0,False,False,False,close,66.62,0.0,13.19,-0.11,-1281.34,-32033.5
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Iron Condor,-7.7,-192.38,-11.69,0.0,False,False,False,close,41.57,0.0,13.5,0.02,-2474.15,-61853.75
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Iron Butterfly,-7.56,-188.92,-14.65,0.0,False,False,False,close,66.51,0.0,13.5,0.02,-2953.29,-73832.25
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Bull Call Spread,-2.56,-63.88,-11.33,18.59,False,False,False,close,41.57,0.0,13.5,0.02,-1307.85,-32696.25
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Bear Put Spread,-5.58,-139.58,-22.94,6.29,False,False,False,close,41.57,0.0,13.5,0.02,-270.22,-6755.5
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Straddle,-4.51,-112.66,-0.21,3.41,False,False,False,close,49.88,0.0,13.5,0.02,310.93,7773.25
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Strangle,-4.06,-101.57,-4.2,0.0,False,False,False,close,33.26,0.0,13.5,0.02,-668.4,-16710.0
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Short Straddle,-3.49,-87.34,-11.41,0.0,False,False,False,close,83.14,0.0,13.5,0.02,-2168.29,-54207.25
2021-08-26,16627.95,16631.95,Neutral,Strong Bearish,1,Short Strangle,-3.94,-98.43,-4.76,0.0,False,False,False,close,66.51,0.0,13.5,0.02,-1285.28,-32132.0
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Iron Condor,-6.76,-168.93,-10.45,0.0,False,False,False,close,41.61,0.0,13.54,0.29,-2480.91,-62022.75
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Iron Butterfly,-7.47,-186.82,-12.58,0.0,False,False,False,close,66.57,0.0,13.54,0.29,-2960.76,-74019.0
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Bull Call Spread,2.34,58.42,-14.63,6.97,False,False,False,close,41.61,0.0,13.54,0.29,-1305.51,-32637.75
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Bear Put Spread,-9.62,-240.52,-12.84,5.71,False,False,False,close,41.61,0.0,13.54,0.29,-279.84,-6996.0
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Straddle,-14.92,-372.94,0.0,7.11,False,False,False,close,49.93,0.0,13.54,0.29,296.01,7400.25
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Strangle,-14.39,-359.76,0.0,2.53,False,False,False,close,33.29,0.0,13.54,0.29,-682.79,-17069.75
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Short Straddle,6.92,172.94,-15.11,0.0,False,False,False,close,83.21,0.0,13.54,0.29,-2161.37,-54034.25
2021-08-27,16642.55,16691.55,Bullish,Neutral,0,Short Strangle,6.39,159.76,-10.53,0.0,False,False,False,close,66.57,0.0,13.54,0.29,-1278.89,-31972.25
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Iron Condor,-15.97,-399.22,-20.87,0.0,False,False,False,close,41.94,0.0,13.41,0.97,-2496.88,-62422.0
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Iron Butterfly,-23.57,-589.32,-29.68,0.0,False,False,False,close,67.1,0.0,13.41,0.97,-2984.33,-74608.25
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Bull Call Spread,28.56,713.88,-5.86,29.11,False,False,False,close,41.94,0.0,13.41,0.97,-1276.95,-31923.75
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Bear Put Spread,-28.95,-723.78,-28.3,0.0,False,False,False,close,41.94,0.0,13.41,0.97,-308.79,-7719.75
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Straddle,19.98,499.47,-3.29,43.97,False,False,False,close,50.33,0.0,13.41,0.97,315.99,7899.75
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Strangle,4.41,110.16,-3.26,22.29,False,False,False,close,33.55,0.0,13.41,0.97,-678.38,-16959.5
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Short Straddle,-27.98,-699.47,-51.97,0.0,False,False,False,close,83.88,0.0,13.41,0.97,-2189.35,-54733.75
2021-08-30,16775.85,16938.7,Neutral,Bullish,0,Short Strangle,-12.41,-310.16,-30.29,0.0,False,False,False,close,67.1,0.0,13.41,0.97,-1291.3,-32282.5
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Iron Condor,-30.92,-773.04,-35.79,0.0,False,False,False,close,42.37,0.0,13.32,1.08,-2527.8,-63195.0
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Iron Butterfly,-45.63,-1140.8,-51.67,0.0,False,False,False,close,67.79,0.0,13.32,1.08,-3029.96,-75749.0
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Bull Call Spread,38.05,951.24,-11.11,38.96,False,False,False,close,42.37,0.0,13.32,1.08,-1238.9,-30972.5
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Bear Put Spread,-31.34,-783.48,-31.08,2.55,False,False,False,close,42.37,0.0,13.32,1.08,-340.13,-8503.25
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Straddle,62.72,1567.96,-2.38,88.06,False,False,False,close,50.84,0.0,13.32,1.08,378.71,9467.75
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Strangle,25.09,627.16,-2.24,44.39,False,False,False,close,33.9,0.0,13.32,1.08,-653.29,-16332.25
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Short Straddle,-84.74,-2118.44,-96.06,0.0,True,False,False,sl,84.74,0.0,13.32,1.08,-2274.09,-56852.25
2021-08-31,16947.5,17131.35,Neutral,Strong Bullish,0,Short Strangle,-33.09,-827.16,-52.39,0.0,False,False,False,close,67.79,0.0,13.32,1.08,-1324.39,-33109.75
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Iron Condor,-26.66,-666.39,-29.32,0.0,False,False,False,close,42.96,0.0,14.52,-0.74,-2554.46,-63861.5
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Iron Butterfly,-40.04,-1001.09,-39.23,0.0,False,False,False,close,68.74,0.0,14.52,-0.74,-3070.0,-76750.0
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Bull Call Spread,-35.75,-893.75,-30.03,7.56,False,False,False,close,42.96,0.0,14.52,-0.74,-1274.65,-31866.25
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Bear Put Spread,41.14,1028.45,-13.79,31.94,False,False,False,close,42.96,0.0,14.52,-0.74,-298.99,-7474.75
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Straddle,35.74,893.61,-1.89,50.96,False,False,False,close,51.56,0.0,14.52,-0.74,414.45,10361.25
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Strangle,3.7,92.52,-4.35,19.73,False,False,False,close,34.37,0.0,14.52,-0.74,-649.59,-16239.75
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Short Straddle,-43.74,-1093.61,-58.96,0.0,False,False,False,close,85.93,0.0,14.52,-0.74,-2317.83,-57945.75
2021-09-01,17185.6,17058.75,Neutral,Neutral,0,Short Strangle,-11.7,-292.52,-27.73,0.0,False,False,False,close,68.74,0.0,14.52,-0.74,-1336.09,-33402.25
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Iron Condor,-42.74,-1068.46,-44.65,0.0,True,False,False,sl,42.74,0.0,14.19,0.81,-2597.2,-64930.0
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Iron Butterfly,-68.38,-1709.54,-74.09,0.0,True,False,False,sl,68.38,0.0,14.19,0.81,-3138.38,-78459.5
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Bull Call Spread,49.56,1238.98,-14.62,52.6,False,False,False,close,42.74,0.0,14.19,0.81,-1225.09,-30627.25
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Bear Put Spread,-30.54,-763.61,-31.17,7.98,False,False,False,close,42.74,0.0,14.19,0.81,-329.53,-8238.25
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Straddle,65.03,1625.87,0.0,75.19,False,False,False,close,51.29,0.0,14.19,0.81,479.48,11987.0
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Strangle,6.32,158.0,-3.13,9.11,False,False,False,close,34.19,0.0,14.19,0.81,-643.27,-16081.75
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Short Straddle,-73.03,-1825.87,-83.19,0.0,False,False,False,close,85.48,0.0,14.19,0.81,-2390.86,-59771.5
2021-09-02,17095.4,17233.85,Mildly Bearish,Strong Bearish,1,Short Strangle,-14.32,-358.0,-17.11,0.0,False,False,False,close,68.38,0.0,14.19,0.81,-1350.41,-33760.25
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Iron Condor,-8.46,-211.38,-10.54,0.0,False,False,False,close,43.16,0.0,14.24,0.34,-2605.66,-65141.5
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Iron Butterfly,-9.75,-243.77,-12.6,0.0,False,False,False,close,69.05,0.0,14.24,0.34,-3148.13,-78703.25
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Bull Call Spread,3.14,78.57,-10.52,5.81,False,False,False,close,43.16,0.0,14.24,0.34,-1221.95,-30548.75
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Bear Put Spread,-9.85,-246.17,-11.75,1.64,False,False,False,close,43.16,0.0,14.24,0.34,-339.38,-8484.5
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Straddle,-5.05,-126.34,-5.11,9.94,False,False,False,close,51.79,0.0,14.24,0.34,474.43,11860.75
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Strangle,-6.8,-170.11,-3.54,5.33,False,False,False,close,34.52,0.0,14.24,0.34,-650.07,-16251.75
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Short Straddle,-2.95,-73.66,-17.94,0.0,False,False,False,close,86.31,0.0,14.24,0.34,-2393.81,-59845.25
2021-09-03,17262.45,17320.55,Mildly Bullish,Bullish,0,Short Strangle,-1.2,-29.89,-13.33,0.0,False,False,False,close,69.05,0.0,14.24,0.34,-1351.61,-33790.25
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Iron Condor,-3.89,-97.17,-8.85,0.0,False,False,False,close,43.5,0.0,14.54,-0.11,-2609.55,-65238.75
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Iron Butterfly,-2.22,-55.48,-9.74,0.0,False,False,False,close,69.6,0.0,14.54,-0.11,-3150.35,-78758.75
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Bull Call Spread,-9.3,-232.62,-13.36,1.25,False,False,False,close,43.5,0.0,14.54,-0.11,-1231.25,-30781.25
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Bear Put Spread,-0.36,-9.07,-8.35,4.55,False,False,False,close,43.5,0.0,14.54,-0.11,-339.74,-8493.5
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Straddle,-20.36,-508.99,-1.44,0.0,False,False,False,close,52.2,0.0,14.54,-0.11,454.07,11351.75
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Strangle,-14.58,-364.47,-3.19,0.0,False,False,False,close,34.8,0.0,14.54,-0.11,-664.65,-16616.25
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Short Straddle,12.36,308.99,-7.12,0.0,False,False,False,close,87.0,0.0,14.54,-0.11,-2381.45,-59536.25
2021-09-06,17399.35,17379.65,Neutral,Bearish,0,Short Strangle,6.58,164.47,-7.81,0.0,False,False,False,close,69.6,0.0,14.54,-0.11,-1345.03,-33625.75
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Iron Condor,1.28,32.0,-12.97,0.0,False,False,False,close,43.5,0.0,15.11,-0.25,-2608.27,-65206.75
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Iron Butterfly,5.83,145.77,-13.38,0.0,False,False,False,close,69.61,0.0,15.11,-0.25,-3144.52,-78613.0
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Bull Call Spread,-18.17,-454.26,-25.43,3.21,False,False,False,close,43.5,0.0,15.11,-0.25,-1249.42,-31235.5
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Bear Put Spread,5.62,140.5,-9.87,17.84,False,False,False,close,43.5,0.0,15.11,-0.25,-334.12,-8353.0
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Straddle,-32.29,-807.13,-0.3,17.96,False,False,False,close,52.2,0.0,15.11,-0.25,421.78,10544.5
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Strangle,-18.45,-461.36,-2.92,12.58,False,False,False,close,34.8,0.0,15.11,-0.25,-683.1,-17077.5
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Short Straddle,24.29,607.13,-25.96,0.0,False,False,False,close,87.01,0.0,15.11,-0.25,-2357.16,-58929.0
2021-09-07,17401.55,17357.45,Neutral,Mildly Bearish,0,Short Strangle,10.45,261.36,-20.58,0.0,False,False,False,close,69.61,0.0,15.11,-0.25,-1334.58,-33364.5
2021-09-08,17375.75,17370.7,Neutral,Neutral,0,Iron Condor,6.42,160.38,-27.87,0.0,False,False,False,close,43.44,0.0,14.9,-0.03,-2601.85,-65046.25
2021-09-08,17375.75,17370.7,Neutral,Neutral,0,Iron Butterfly,15.69,392.18,-37.0,0.0,False,False,False,close,69.5,0.0,14.9,-0.03,-3128.83,-78220.75
2021-09-08,17375.75,17370.7,Neutral,Neutral,0,Bull Call Spread,-14.24,-355.97,-27.41,0.0,False,False,False,close,43.44,0.0,14.9,-0.03,-1263.66,-31591.5
2021-09-08,17375.75,17370.7,Neutral,Neutral,0,Bear Put Spread,-3.03,-75.83,-5.62,28.55,False,False,False,close,43.44,0.0,14.9,-0.03,-337.15,-8428.75
2021-09-08,17375.75,17370.7,Neutral,Neutral,0,Straddle,-36.24,-905.9,-4.64,49.2,False,False,False,close,52.13,0.0,14.9,-0.03,385.54,9638.5
2021-09-08,17375.75,17370.7,Neutral,Neutral,0,Strangle,-12.55,-313.72,-4.39,20.2,False,False,False,close,34.75,0.0,14.9,-0.03,-695.65,-17391.25
