tradingsymbol,datetime,open,high,low,close,volume
NIFTY 50,2025-02-24 14:15:00,22544.8,22576.45,22536.45,22571.9,0
NIFTY 50,2025-02-24 14:45:00,22573.0,22590.15,22545.3,22554.35,0
NIFTY 50,2025-02-24 15:15:00,22554.6,22563.05,22544.15,22548.85,0
NIFTY 50,2025-02-25 09:15:00,22516.45,22611.75,22516.45,22603.85,0
NIFTY 50,2025-02-25 09:45:00,22605.0,22625.3,22582.2,22597.5,0
NIFTY 50,2025-02-25 10:15:00,22598.35,22601.15,22565.0,22582.8,0
NIFTY 50,2025-02-25 10:45:00,22583.0,22585.7,22555.15,22566.45,0
NIFTY 50,2025-02-25 11:15:00,22566.95,22569.7,22544.85,22568.45,0
NIFTY 50,2025-02-25 11:45:00,22568.45,22581.15,22553.0,22572.65,0
NIFTY 50,2025-02-25 12:15:00,22572.4,22590.3,22566.05,22567.65,0
NIFTY 50,2025-02-25 12:45:00,22567.65,22600.4,22566.95,22592.75,0
NIFTY 50,2025-02-25 13:15:00,22592.85,22595.35,22571.25,22587.15,0
NIFTY 50,2025-02-25 13:45:00,22585.65,22595.9,22575.1,22582.05,0
NIFTY 50,2025-02-25 14:15:00,22582.75,22585.95,22573.95,22580.65,0
NIFTY 50,2025-02-25 14:45:00,22580.5,22583.25,22546.25,22553.35,0
NIFTY 50,2025-02-25 15:15:00,22554.55,22559.95,22513.9,22526.3,0
NIFTY 50,2025-02-27 09:15:00,22568.95,22613.3,22535.05,22560.2,0
NIFTY 50,2025-02-27 09:45:00,22560.25,22570.0,22530.0,22542.3,0
NIFTY 50,2025-02-27 10:15:00,22542.9,22554.95,22526.4,22553.4,0
NIFTY 50,2025-02-27 10:45:00,22553.7,22564.7,22540.8,22548.95,0
NIFTY 50,2025-02-27 11:15:00,22549.35,22557.25,22528.3,22531.45,0
NIFTY 50,2025-02-27 11:45:00,22530.4,22537.45,22519.6,22526.65,0
NIFTY 50,2025-02-27 12:15:00,22526.9,22534.1,22516.15,22526.8,0
NIFTY 50,2025-02-27 12:45:00,22527.7,22537.65,22526.1,22527.8,0
NIFTY 50,2025-02-27 13:15:00,22528.75,22542.6,22525.95,22538.8,0
NIFTY 50,2025-02-27 13:45:00,22539.7,22550.45,22532.15,22544.1,0
NIFTY 50,2025-02-27 14:15:00,22544.9,22553.75,22534.85,22546.45,0
NIFTY 50,2025-02-27 14:45:00,22547.3,22556.9,22539.05,22542.7,0
NIFTY 50,2025-02-27 15:15:00,22542.35,22548.8,22508.4,22510.85,0
NIFTY 50,2025-02-28 09:15:00,22433.4,22450.35,22249.1,22261.7,0
NIFTY 50,2025-02-28 09:45:00,22261.15,22282.3,22224.1,22262.15,0
NIFTY 50,2025-02-28 10:15:00,22261.8,22300.5,22258.55,22288.65,0
NIFTY 50,2025-02-28 10:45:00,22288.25,22294.1,22240.2,22246.25,0
NIFTY 50,2025-02-28 11:15:00,22246.4,22280.0,22238.1,22240.4,0
NIFTY 50,2025-02-28 11:45:00,22240.9,22246.25,22217.5,22222.55,0
NIFTY 50,2025-02-28 12:15:00,22221.75,22253.75,22167.4,22169.1,0
NIFTY 50,2025-02-28 12:45:00,22170.05,22180.45,22105.15,22127.85,0
NIFTY 50,2025-02-28 13:15:00,22127.75,22145.0,22111.55,22123.45,0
NIFTY 50,2025-02-28 13:45:00,22122.05,22163.8,22114.85,22138.5,0
NIFTY 50,2025-02-28 14:15:00,22138.15,22173.3,22123.55,22173.3,0
NIFTY 50,2025-02-28 14:45:00,22172.3,22198.75,22117.25,22124.65,0
NIFTY 50,2025-02-28 15:15:00,22124.85,22127.65,22104.85,22127.4,0
NIFTY 50,2025-03-03 09:15:00,22194.55,22261.55,22127.5,22130.35,0
NIFTY 50,2025-03-03 09:45:00,22130.1,22133.0,22012.25,22024.9,0
NIFTY 50,2025-03-03 10:15:00,22025.55,22104.2,22022.8,22046.0,0
NIFTY 50,2025-03-03 10:45:00,22044.4,22080.55,22005.7,22031.6,0
NIFTY 50,2025-03-03 11:15:00,22030.55,22044.25,22004.7,22017.75,0
NIFTY 50,2025-03-03 11:45:00,22017.05,22055.85,22006.7,22054.75,0
NIFTY 50,2025-03-03 12:15:00,22054.55,22110.95,22037.1,22105.45,0
NIFTY 50,2025-03-03 12:45:00,22105.85,22155.05,22105.0,22154.8,0
NIFTY 50,2025-03-03 13:15:00,22154.95,22174.15,22092.45,22119.1,0
NIFTY 50,2025-03-03 13:45:00,22121.3,22149.75,22071.9,22122.15,0
NIFTY 50,2025-03-03 14:15:00,22124.45,22153.55,22092.3,22138.65,0
NIFTY 50,2025-03-03 14:45:00,22142.7,22144.75,22099.2,22117.25,0
NIFTY 50,2025-03-03 15:15:00,22117.25,22146.55,22110.1,22143.15,0
NIFTY 50,2025-03-04 09:15:00,21974.45,22069.35,21964.6,22041.4,0
NIFTY 50,2025-03-04 09:45:00,22039.2,22091.05,22013.6,22049.95,0
NIFTY 50,2025-03-04 10:15:00,22049.25,22077.2,22048.15,22052.65,0
NIFTY 50,2025-03-04 10:45:00,22052.9,22104.25,22051.3,22083.7,0
NIFTY 50,2025-03-04 11:15:00,22083.1,22086.35,22063.2,22070.2,0
NIFTY 50,2025-03-04 11:45:00,22069.4,22074.5,22047.95,22057.65,0
NIFTY 50,2025-03-04 12:15:00,22058.2,22075.35,22049.65,22064.25,0
NIFTY 50,2025-03-04 12:45:00,22064.0,22073.3,22035.05,22056.35,0
NIFTY 50,2025-03-04 13:15:00,22056.6,22068.75,22039.95,22058.65,0
NIFTY 50,2025-03-04 13:45:00,22054.85,22105.05,22047.35,22087.6,0
NIFTY 50,2025-03-04 14:15:00,22088.55,22100.35,22075.2,22083.1,0
NIFTY 50,2025-03-04 14:45:00,22083.5,22104.65,22074.85,22082.05,0
NIFTY 50,2025-03-04 15:15:00,22082.6,22090.95,22064.7,22080.3,0
NIFTY 50,2025-03-05 09:15:00,22073.05,22250.2,22067.8,22237.6,0
NIFTY 50,2025-03-05 09:45:00,22237.6,22265.15,22227.2,22239.0,0
NIFTY 50,2025-03-05 10:15:00,22238.7,22284.7,22211.1,22282.7,0
NIFTY 50,2025-03-05 10:45:00,22283.15,22296.35,22266.6,22282.35,0
NIFTY 50,2025-03-05 11:15:00,22282.65,22337.4,22277.0,22337.4,0
NIFTY 50,2025-03-05 11:45:00,22336.75,22375.05,22336.45,22362.1,0
NIFTY 50,2025-03-05 12:15:00,22361.9,22394.9,22347.7,22372.3,0
NIFTY 50,2025-03-05 12:45:00,22373.05,22377.65,22333.1,22348.8,0
NIFTY 50,2025-03-05 13:15:00,22348.4,22363.05,22301.75,22313.8,0
NIFTY 50,2025-03-05 13:45:00,22313.85,22338.75,22310.7,22326.8,0
NIFTY 50,2025-03-05 14:15:00,22326.7,22343.45,22292.3,22337.9,0
NIFTY 50,2025-03-05 14:45:00,22337.6,22353.85,22324.6,22335.0,0
NIFTY 50,2025-03-05 15:15:00,22335.15,22351.25,22326.35,22346.65,0
NIFTY 50,2025-03-06 09:15:00,22476.35,22491.3,22297.9,22315.15,0
NIFTY 50,2025-03-06 09:45:00,22315.25,22364.8,22245.85,22331.6,0
NIFTY 50,2025-03-06 10:15:00,22330.9,22377.8,22322.95,22366.5,0
NIFTY 50,2025-03-06 10:45:00,22366.35,22455.55,22354.05,22436.25,0
NIFTY 50,2025-03-06 11:15:00,22436.15,22438.8,22319.95,22374.55,0
NIFTY 50,2025-03-06 11:45:00,22374.3,22427.0,22374.2,22412.45,0
NIFTY 50,2025-03-06 12:15:00,22411.6,22462.2,22408.1,22447.2,0
NIFTY 50,2025-03-06 12:45:00,22447.5,22485.9,22430.65,22466.15,0
NIFTY 50,2025-03-06 13:15:00,22466.85,22492.85,22451.55,22484.6,0
NIFTY 50,2025-03-06 13:45:00,22485.2,22528.95,22484.4,22509.2,0
NIFTY 50,2025-03-06 14:15:00,22508.7,22543.65,22491.15,22539.0,0
NIFTY 50,2025-03-06 14:45:00,22537.75,22556.45,22524.1,22547.85,0
NIFTY 50,2025-03-06 15:15:00,22548.15,22553.35,22520.6,22529.2,0
NIFTY 50,2025-03-07 09:15:00,22508.65,22572.85,22464.75,22497.3,0
NIFTY 50,2025-03-07 09:45:00,22497.1,22606.4,22470.8,22605.7,0
NIFTY 50,2025-03-07 10:15:00,22607.95,22625.5,22577.8,22591.1,0
NIFTY 50,2025-03-07 10:45:00,22591.0,22619.8,22567.85,22615.2,0
NIFTY 50,2025-03-07 11:15:00,22614.05,22633.8,22585.7,22599.1,0
NIFTY 50,2025-03-07 11:45:00,22599.3,22600.15,22516.1,22526.85,0
NIFTY 50,2025-03-07 12:15:00,22526.3,22583.3,22509.05,22577.0,0
NIFTY 50,2025-03-07 12:45:00,22576.7,22577.35,22530.3,22539.2,0
NIFTY 50,2025-03-07 13:15:00,22539.65,22576.0,22539.3,22568.35,0
NIFTY 50,2025-03-07 13:45:00,22567.15,22569.0,22522.7,22553.6,0
NIFTY 50,2025-03-07 14:15:00,22554.0,22595.7,22550.75,22590.1,0
NIFTY 50,2025-03-07 14:45:00,22589.75,22607.65,22556.65,22556.85,0
NIFTY 50,2025-03-07 15:15:00,22557.55,22557.7,22530.35,22536.95,0
NIFTY 50,2025-03-10 09:15:00,22521.85,22654.85,22498.65,22653.85,0
NIFTY 50,2025-03-10 09:45:00,22654.15,22676.75,22624.8,22631.75,0
NIFTY 50,2025-03-10 10:15:00,22631.75,22644.65,22603.8,22643.3,0
NIFTY 50,2025-03-10 10:45:00,22643.0,22650.5,22609.85,22616.9,0
NIFTY 50,2025-03-10 11:15:00,22617.15,22645.35,22606.55,22637.2,0
NIFTY 50,2025-03-10 11:45:00,22636.95,22638.35,22582.35,22587.5,0
NIFTY 50,2025-03-10 12:15:00,22587.45,22600.85,22563.35,22587.95,0
NIFTY 50,2025-03-10 12:45:00,22588.25,22619.3,22577.75,22601.8,0
NIFTY 50,2025-03-10 13:15:00,22601.55,22602.2,22562.95,22565.2,0
NIFTY 50,2025-03-10 13:45:00,22564.95,22565.6,22532.9,22548.6,0
NIFTY 50,2025-03-10 14:15:00,22548.7,22549.1,22429.65,22436.75,0
NIFTY 50,2025-03-10 14:45:00,22436.3,22479.35,22429.05,22469.65,0
NIFTY 50,2025-03-10 15:15:00,22470.2,22472.55,22436.4,22441.1,0
NIFTY 50,2025-03-11 09:15:00,22345.95,22395.95,22314.7,22362.65,0
NIFTY 50,2025-03-11 09:45:00,22363.75,22426.35,22354.0,22422.55,0
NIFTY 50,2025-03-11 10:15:00,22422.45,22449.35,22397.25,22441.0,0
NIFTY 50,2025-03-11 10:45:00,22440.75,22485.85,22419.4,22452.3,0
NIFTY 50,2025-03-11 11:15:00,22452.55,22455.2,22415.55,22432.2,0
NIFTY 50,2025-03-11 11:45:00,22432.3,22448.0,22421.45,22437.7,0
NIFTY 50,2025-03-11 12:15:00,22437.6,22466.4,22430.3,22463.9,0
NIFTY 50,2025-03-11 12:45:00,22463.65,22465.9,22435.2,22446.7,0
NIFTY 50,2025-03-11 13:15:00,22446.1,22477.05,22437.65,22473.55,0
NIFTY 50,2025-03-11 13:45:00,22473.3,22510.1,22471.55,22501.55,0
NIFTY 50,2025-03-11 14:15:00,22501.6,22516.0,22483.55,22487.0,0
NIFTY 50,2025-03-11 14:45:00,22487.65,22512.55,22469.35,22499.5,0
NIFTY 50,2025-03-11 15:15:00,22499.85,22522.1,22490.75,22522.1,0
NIFTY 50,2025-03-12 09:15:00,22536.35,22577.4,22450.1,22481.0,0
NIFTY 50,2025-03-12 09:45:00,22480.4,22514.1,22417.55,22425.2,0
NIFTY 50,2025-03-12 10:15:00,22423.75,22460.85,22410.15,22450.3,0
NIFTY 50,2025-03-12 10:45:00,22449.45,22454.55,22394.95,22416.45,0
NIFTY 50,2025-03-12 11:15:00,22416.3,22420.5,22340.7,22350.7,0
NIFTY 50,2025-03-12 11:45:00,22350.85,22368.1,22329.55,22367.2,0
NIFTY 50,2025-03-12 12:15:00,22367.55,22384.8,22344.75,22347.0,0
NIFTY 50,2025-03-12 12:45:00,22346.95,22405.85,22331.75,22402.2,0
NIFTY 50,2025-03-12 13:15:00,22402.95,22445.3,22400.95,22411.2,0
NIFTY 50,2025-03-12 13:45:00,22410.65,22440.5,22392.05,22437.0,0
NIFTY 50,2025-03-12 14:15:00,22436.9,22475.15,22432.6,22442.75,0
NIFTY 50,2025-03-12 14:45:00,22442.45,22494.1,22441.6,22473.75,0
NIFTY 50,2025-03-12 15:15:00,22473.75,22474.05,22452.75,22468.5,0
NIFTY 50,2025-03-13 09:15:00,22541.5,22556.0,22460.4,22490.15,0
NIFTY 50,2025-03-13 09:45:00,22489.6,22547.45,22482.1,22545.1,0
NIFTY 50,2025-03-13 10:15:00,22545.1,22558.05,22515.25,22523.8,0
NIFTY 50,2025-03-13 10:45:00,22523.75,22524.7,22478.3,22519.65,0
NIFTY 50,2025-03-13 11:15:00,22520.05,22520.65,22416.95,22433.5,0
NIFTY 50,2025-03-13 11:45:00,22434.6,22447.1,22403.15,22443.2,0
NIFTY 50,2025-03-13 12:15:00,22442.75,22451.65,22425.75,22450.35,0
NIFTY 50,2025-03-13 12:45:00,22449.75,22462.05,22425.95,22429.8,0
NIFTY 50,2025-03-13 13:15:00,22429.15,22451.65,22419.75,22442.75,0
NIFTY 50,2025-03-13 13:45:00,22442.55,22453.5,22420.65,22432.3,0
NIFTY 50,2025-03-13 14:15:00,22432.35,22434.9,22394.65,22406.15,0
NIFTY 50,2025-03-13 14:45:00,22406.6,22409.2,22377.35,22399.6,0
NIFTY 50,2025-03-13 15:15:00,22399.6,22412.75,22379.45,22383.3,0
NIFTY 50,2025-03-17 09:15:00,22353.15,22577.0,22353.15,22553.2,0
NIFTY 50,2025-03-17 09:45:00,22553.75,22560.4,22512.75,22513.4,0
NIFTY 50,2025-03-17 10:15:00,22513.3,22513.45,22455.4,22472.45,0
NIFTY 50,2025-03-17 10:45:00,22473.0,22505.8,22472.9,22477.55,0
NIFTY 50,2025-03-17 11:15:00,22477.9,22530.7,22470.85,22517.7,0
NIFTY 50,2025-03-17 11:45:00,22517.4,22522.15,22483.3,22510.1,0
NIFTY 50,2025-03-17 12:15:00,22509.55,22509.55,22442.0,22466.9,0
NIFTY 50,2025-03-17 12:45:00,22467.1,22469.75,22445.2,22467.6,0
NIFTY 50,2025-03-17 13:15:00,22467.7,22499.45,22466.45,22493.1,0
NIFTY 50,2025-03-17 13:45:00,22493.75,22528.6,22473.8,22520.65,0
NIFTY 50,2025-03-17 14:15:00,22520.85,22527.85,22481.75,22489.55,0
NIFTY 50,2025-03-17 14:45:00,22489.2,22522.7,22487.6,22510.5,0
NIFTY 50,2025-03-17 15:15:00,22510.65,22520.5,22506.25,22515.25,0
NIFTY 50,2025-03-18 09:15:00,22662.25,22703.4,22599.2,22681.35,0
NIFTY 50,2025-03-18 09:45:00,22681.15,22751.65,22665.55,22745.35,0
NIFTY 50,2025-03-18 10:15:00,22746.5,22774.65,22729.4,22773.4,0
NIFTY 50,2025-03-18 10:45:00,22773.85,22774.1,22739.65,22757.05,0
NIFTY 50,2025-03-18 11:15:00,22757.2,22780.65,22741.9,22765.65,0
NIFTY 50,2025-03-18 11:45:00,22765.45,22781.4,22759.05,22769.65,0
NIFTY 50,2025-03-18 12:15:00,22769.85,22770.4,22702.7,22703.9,0
NIFTY 50,2025-03-18 12:45:00,22704.95,22762.85,22697.75,22761.2,0
NIFTY 50,2025-03-18 13:15:00,22762.4,22787.15,22758.6,22783.3,0
NIFTY 50,2025-03-18 13:45:00,22784.95,22798.3,22772.65,22774.35,0
NIFTY 50,2025-03-18 14:15:00,22775.45,22797.0,22770.35,22794.15,0
NIFTY 50,2025-03-18 14:45:00,22794.85,22845.95,22793.05,22842.95,0
NIFTY 50,2025-03-18 15:15:00,22842.1,22857.8,22833.95,22848.75,0
NIFTY 50,2025-03-19 09:15:00,22874.95,22888.3,22807.95,22857.65,0
NIFTY 50,2025-03-19 09:45:00,22857.8,22879.7,22840.45,22864.1,0
NIFTY 50,2025-03-19 10:15:00,22864.05,22910.55,22864.05,22907.9,0
NIFTY 50,2025-03-19 10:45:00,22907.9,22914.45,22865.3,22902.5,0
NIFTY 50,2025-03-19 11:15:00,22902.5,22905.65,22881.45,22888.75,0
NIFTY 50,2025-03-19 11:45:00,22889.1,22907.15,22875.45,22887.15,0
NIFTY 50,2025-03-19 12:15:00,22887.65,22915.25,22885.55,22906.6,0
NIFTY 50,2025-03-19 12:45:00,22906.85,22940.7,22882.8,22903.9,0
NIFTY 50,2025-03-19 13:15:00,22904.6,22928.15,22898.55,22917.45,0
NIFTY 50,2025-03-19 13:45:00,22918.15,22923.7,22899.35,22908.75,0
NIFTY 50,2025-03-19 14:15:00,22909.35,22937.4,22905.3,22933.8,0
NIFTY 50,2025-03-19 14:45:00,22934.8,22937.7,22905.45,22911.55,0
NIFTY 50,2025-03-19 15:15:00,22912.3,22917.7,22895.9,22911.8,0
NIFTY 50,2025-03-20 09:15:00,23036.6,23071.1,22994.4,23053.55,0
NIFTY 50,2025-03-20 09:45:00,23054.25,23055.45,22973.95,22987.65,0
NIFTY 50,2025-03-20 10:15:00,22987.3,23059.1,22982.05,23035.95,0
NIFTY 50,2025-03-20 10:45:00,23035.75,23068.25,23021.6,23063.55,0
NIFTY 50,2025-03-20 11:15:00,23063.95,23067.55,23042.65,23057.5,0
NIFTY 50,2025-03-20 11:45:00,23057.1,23074.4,23052.55,23072.55,0
NIFTY 50,2025-03-20 12:15:00,23072.9,23095.8,23071.7,23093.7,0
NIFTY 50,2025-03-20 12:45:00,23093.75,23146.2,23088.85,23143.35,0
NIFTY 50,2025-03-20 13:15:00,23143.55,23185.1,23132.7,23177.7,0
NIFTY 50,2025-03-20 13:45:00,23177.45,23206.55,23166.95,23182.4,0
NIFTY 50,2025-03-20 14:15:00,23183.2,23216.7,23171.3,23195.0,0
NIFTY 50,2025-03-20 14:45:00,23195.2,23214.75,23183.5,23183.85,0
NIFTY 50,2025-03-20 15:15:00,23183.95,23190.75,23162.25,23165.7,0
NIFTY 50,2025-03-21 09:15:00,23168.25,23276.7,23132.8,23273.85,0
NIFTY 50,2025-03-21 09:45:00,23273.7,23275.2,23240.95,23257.3,0
NIFTY 50,2025-03-21 10:15:00,23257.2,23319.05,23247.9,23309.3,0
NIFTY 50,2025-03-21 10:45:00,23309.6,23357.7,23306.15,23331.15,0
NIFTY 50,2025-03-21 11:15:00,23331.15,23370.85,23326.5,23336.25,0
NIFTY 50,2025-03-21 11:45:00,23334.05,23368.9,23331.55,23356.5,0
NIFTY 50,2025-03-21 12:15:00,23355.85,23392.85,23350.8,23388.3,0
NIFTY 50,2025-03-21 12:45:00,23387.95,23402.7,23366.95,23371.15,0
NIFTY 50,2025-03-21 13:15:00,23371.05,23386.8,23313.05,23334.45,0
NIFTY 50,2025-03-21 13:45:00,23333.95,23352.2,23277.05,23335.95,0
NIFTY 50,2025-03-21 14:15:00,23335.1,23379.8,23334.75,23351.85,0
NIFTY 50,2025-03-21 14:45:00,23349.95,23360.45,23330.3,23348.8,0
NIFTY 50,2025-03-21 15:15:00,23348.8,23373.55,23339.1,23355.65,0
NIFTY 50,2025-03-24 09:15:00,23515.4,23519.7,23433.5,23472.9,0
NIFTY 50,2025-03-24 09:45:00,23475.3,23559.9,23471.9,23544.05,0
NIFTY 50,2025-03-24 10:15:00,23544.15,23590.4,23536.2,23576.45,0
NIFTY 50,2025-03-24 10:45:00,23577.4,23638.9,23573.1,23614.1,0
NIFTY 50,2025-03-24 11:15:00,23614.2,23643.0,23579.5,23590.2,0
NIFTY 50,2025-03-24 11:45:00,23589.95,23630.5,23589.65,23628.05,0
NIFTY 50,2025-03-24 12:15:00,23627.4,23650.4,23625.1,23636.6,0
NIFTY 50,2025-03-24 12:45:00,23636.9,23656.6,23613.25,23654.65,0
NIFTY 50,2025-03-24 13:15:00,23654.3,23666.85,23648.3,23650.45,0
NIFTY 50,2025-03-24 13:45:00,23650.7,23691.35,23628.55,23687.35,0
NIFTY 50,2025-03-24 14:15:00,23687.3,23708.75,23664.8,23668.65,0
NIFTY 50,2025-03-24 14:45:00,23668.8,23683.2,23629.9,23652.9,0
NIFTY 50,2025-03-24 15:15:00,23651.9,23681.25,23651.9,23674.15,0
NIFTY 50,2025-03-25 09:15:00,23751.5,23797.65,23664.9,23788.1,0
NIFTY 50,2025-03-25 09:45:00,23788.0,23869.6,23770.4,23770.4,0
NIFTY 50,2025-03-25 10:15:00,23769.35,23826.35,23705.9,23761.1,0
NIFTY 50,2025-03-25 10:45:00,23763.0,23768.15,23656.4,23701.1,0
NIFTY 50,2025-03-25 11:15:00,23701.0,23722.65,23631.5,23642.55,0
NIFTY 50,2025-03-25 11:45:00,23641.9,23730.0,23627.55,23693.15,0
NIFTY 50,2025-03-25 12:15:00,23693.55,23699.4,23653.65,23696.9,0
NIFTY 50,2025-03-25 12:45:00,23696.9,23705.35,23668.0,23676.0,0
NIFTY 50,2025-03-25 13:15:00,23676.35,23719.05,23644.3,23711.6,0
NIFTY 50,2025-03-25 13:45:00,23710.8,23744.1,23703.75,23739.9,0
NIFTY 50,2025-03-25 14:15:00,23739.05,23744.6,23695.55,23695.9,0
NIFTY 50,2025-03-25 14:45:00,23696.2,23710.55,23661.7,23670.3,0
NIFTY 50,2025-03-25 15:15:00,23670.3,23675.3,23601.4,23605.95,0
NIFTY 50,2025-03-26 09:15:00,23700.95,23736.5,23641.4,23646.2,0
NIFTY 50,2025-03-26 09:45:00,23645.75,23687.85,23614.7,23679.15,0
NIFTY 50,2025-03-26 10:15:00,23679.75,23720.2,23656.65,23670.85,0
NIFTY 50,2025-03-26 10:45:00,23672.4,23705.75,23629.55,23653.0,0
NIFTY 50,2025-03-26 11:15:00,23653.5,23671.9,23631.75,23641.35,0
NIFTY 50,2025-03-26 11:45:00,23640.65,23640.9,23572.0,23603.75,0
NIFTY 50,2025-03-26 12:15:00,23602.95,23626.45,23585.55,23624.2,0
NIFTY 50,2025-03-26 12:45:00,23623.9,23638.05,23550.85,23566.1,0
NIFTY 50,2025-03-26 13:15:00,23565.4,23575.95,23514.65,23516.85,0
NIFTY 50,2025-03-26 13:45:00,23517.5,23562.35,23500.6,23550.5,0
NIFTY 50,2025-03-26 14:15:00,23550.5,23562.25,23520.15,23525.3,0
NIFTY 50,2025-03-26 14:45:00,23524.7,23536.95,23451.7,23501.45,0
NIFTY 50,2025-03-26 15:15:00,23501.4,23501.75,23464.3,23464.3,0
NIFTY 50,2025-03-27 09:15:00,23433.95,23562.1,23412.2,23554.7,0
NIFTY 50,2025-03-27 09:45:00,23553.5,23618.65,23520.6,23600.35,0
NIFTY 50,2025-03-27 10:15:00,23599.55,23626.75,23575.15,23583.3,0
NIFTY 50,2025-03-27 10:45:00,23582.6,23605.65,23559.8,23602.9,0
NIFTY 50,2025-03-27 11:15:00,23603.05,23614.3,23580.15,23611.5,0
NIFTY 50,2025-03-27 11:45:00,23611.5,23615.25,23581.6,23600.5,0
NIFTY 50,2025-03-27 12:15:00,23600.15,23602.95,23574.85,23599.7,0
NIFTY 50,2025-03-27 12:45:00,23595.85,23607.55,23586.55,23586.6,0
NIFTY 50,2025-03-27 13:15:00,23586.4,23607.6,23581.8,23605.6,0
NIFTY 50,2025-03-27 13:45:00,23605.3,23616.8,23595.95,23609.1,0
NIFTY 50,2025-03-27 14:15:00,23610.1,23614.25,23582.2,23603.4,0
NIFTY 50,2025-03-27 14:45:00,23603.55,23620.4,23572.1,23589.25,0
NIFTY 50,2025-03-27 15:15:00,23589.25,23646.45,23576.45,23601.05,0
NIFTY 50,2025-03-28 09:15:00,23600.4,23629.7,23504.95,23520.9,0
NIFTY 50,2025-03-28 09:45:00,23521.45,23565.85,23509.7,23524.15,0
NIFTY 50,2025-03-28 10:15:00,23524.15,23635.3,23519.0,23613.05,0
NIFTY 50,2025-03-28 10:45:00,23614.65,23649.2,23580.6,23581.3,0
NIFTY 50,2025-03-28 11:15:00,23581.7,23601.25,23563.0,23569.05,0
NIFTY 50,2025-03-28 11:45:00,23568.6,23604.55,23561.7,23596.45,0
NIFTY 50,2025-03-28 12:15:00,23596.55,23598.15,23483.85,23500.65,0
NIFTY 50,2025-03-28 12:45:00,23500.75,23532.6,23471.1,23499.55,0
NIFTY 50,2025-03-28 13:15:00,23499.6,23522.5,23481.15,23486.55,0
NIFTY 50,2025-03-28 13:45:00,23485.3,23505.25,23451.3,23503.3,0
NIFTY 50,2025-03-28 14:15:00,23501.45,23597.1,23493.7,23594.5,0
NIFTY 50,2025-03-28 14:45:00,23594.25,23612.05,23520.1,23543.65,0
NIFTY 50,2025-03-28 15:15:00,23544.25,23545.3,23450.2,23495.15,0
NIFTY 50,2025-04-01 09:15:00,23341.1,23565.15,23339.1,23545.1,0
NIFTY 50,2025-04-01 09:45:00,23544.45,23553.3,23448.2,23456.1,0
NIFTY 50,2025-04-01 10:15:00,23455.6,23483.7,23276.1,23319.95,0
NIFTY 50,2025-04-01 10:45:00,23320.65,23339.35,23221.15,23228.95,0
NIFTY 50,2025-04-01 11:15:00,23229.0,23258.8,23183.55,23200.1,0
NIFTY 50,2025-04-01 11:45:00,23199.1,23216.25,23173.1,23209.9,0
NIFTY 50,2025-04-01 12:15:00,23209.25,23252.25,23202.0,23228.05,0
NIFTY 50,2025-04-01 12:45:00,23227.55,23233.2,23174.3,23192.45,0
NIFTY 50,2025-04-01 13:15:00,23192.15,23195.15,23136.4,23171.1,0
NIFTY 50,2025-04-01 13:45:00,23171.3,23186.8,23150.3,23161.55,0
NIFTY 50,2025-04-01 14:15:00,23163.1,23171.25,23137.45,23161.65,0
NIFTY 50,2025-04-01 14:45:00,23161.35,23180.35,23151.65,23174.5,0
NIFTY 50,2025-04-01 15:15:00,23174.9,23182.3,23151.8,23179.7,0
NIFTY 50,2025-04-02 09:15:00,23192.6,23293.65,23158.45,23234.0,0
NIFTY 50,2025-04-02 09:45:00,23233.45,23250.55,23183.25,23238.85,0
NIFTY 50,2025-04-02 10:15:00,23238.15,23285.1,23224.6,23264.6,0
NIFTY 50,2025-04-02 10:45:00,23264.4,23311.9,23264.3,23287.5,0
NIFTY 50,2025-04-02 11:15:00,23287.55,23295.3,23246.15,23259.05,0
NIFTY 50,2025-04-02 11:45:00,23259.3,23285.95,23247.5,23281.45,0
NIFTY 50,2025-04-02 12:15:00,23281.25,23300.0,23269.5,23286.15,0
NIFTY 50,2025-04-02 12:45:00,23286.3,23296.9,23238.95,23287.65,0
NIFTY 50,2025-04-02 13:15:00,23287.9,23307.0,23273.85,23274.6,0
NIFTY 50,2025-04-02 13:45:00,23274.8,23298.9,23254.75,23278.3,0
NIFTY 50,2025-04-02 14:15:00,23279.1,23314.5,23276.6,23308.75,0
NIFTY 50,2025-04-02 14:45:00,23309.65,23350.0,23285.25,23337.75,0
NIFTY 50,2025-04-02 15:15:00,23338.0,23342.0,23324.6,23330.8,0
NIFTY 50,2025-04-03 09:15:00,23150.3,23280.8,23145.8,23244.8,0
NIFTY 50,2025-04-03 09:45:00,23243.4,23282.45,23214.9,23277.6,0
NIFTY 50,2025-04-03 10:15:00,23278.3,23306.5,23253.4,23287.75,0
NIFTY 50,2025-04-03 10:45:00,23289.05,23292.75,23260.1,23278.95,0
NIFTY 50,2025-04-03 11:15:00,23279.35,23284.2,23248.9,23283.05,0
NIFTY 50,2025-04-03 11:45:00,23282.75,23294.75,23272.85,23273.5,0
NIFTY 50,2025-04-03 12:15:00,23275.95,23279.8,23256.3,23258.35,0
NIFTY 50,2025-04-03 12:45:00,23259.35,23272.85,23250.6,23258.95,0
NIFTY 50,2025-04-03 13:15:00,23260.35,23278.4,23254.95,23264.65,0
NIFTY 50,2025-04-03 13:45:00,23264.05,23274.85,23253.95,23255.3,0
